PUBCHEM_CID,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,NumAromaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedRings,NumHeteroatoms,RingCount,HeavyAtomCount,NumAliphaticRings,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumValenceElectrons,NumSpiroAtoms,NumHeterocycles,NumAmideBonds,Label
1252205,385.48900000000015,3.073000000000002,1.0,5.0,61.88,4.0,2.0,1.0,1.0,2.0,7.0,4.0,27.0,2.0,0.0,2.0,142.0,0.0,3.0,2.0,0
16758895,562.5520000000001,5.412400000000006,0.0,3.0,43.86000000000001,3.0,2.0,2.0,0.0,3.0,6.0,5.0,37.0,3.0,0.0,3.0,194.0,0.0,3.0,2.0,0
2666565,329.37800000000004,1.5413999999999994,1.0,5.0,79.37,5.0,2.0,1.0,1.0,0.0,9.0,2.0,21.0,0.0,0.0,0.0,112.0,0.0,1.0,1.0,0
6570,70.091,0.7614,0.0,1.0,17.07,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0
2433969,289.379,2.2836800000000004,0.0,4.0,56.57,8.0,1.0,1.0,0.0,0.0,5.0,1.0,21.0,0.0,0.0,0.0,114.0,0.0,0.0,1.0,0
2967331,416.9270000000001,1.9032999999999995,0.0,5.0,83.99000000000001,7.0,1.0,1.0,0.0,1.0,9.0,2.0,27.0,1.0,0.0,1.0,150.0,0.0,1.0,1.0,0
3238289,215.252,2.552200000000001,1.0,2.0,42.23,4.0,2.0,1.0,1.0,0.0,3.0,2.0,16.0,0.0,0.0,0.0,82.0,0.0,1.0,0.0,0
644955,496.4920000000002,4.904500000000003,1.0,9.0,118.11,7.0,3.0,0.0,3.0,0.0,13.0,3.0,33.0,0.0,0.0,0.0,172.0,0.0,3.0,1.0,0
2382372,430.5550000000004,0.1087800000000012,1.0,8.0,87.36,7.0,2.0,0.0,2.0,1.0,9.0,3.0,29.0,1.0,0.0,1.0,152.0,0.0,3.0,1.0,0
2324329,412.47700000000015,3.3282000000000016,0.0,4.0,40.620000000000005,6.0,2.0,2.0,0.0,1.0,8.0,3.0,28.0,1.0,0.0,1.0,152.0,0.0,1.0,0.0,0
